employee_id,age,revenu_mensuel,statut_marital,departement,poste,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,frequence_deplacement,annes_sous_responsable_actuel
1560,33,6392,Marié(e),Commercial,Cadre Commercial,8,2,2,1,3,1,4,1,3,Non,13.0,1,Occasionnel,2
1562,30,9714,Marié(e),Commercial,Cadre Commercial,10,10,8,2,2,1,4,3,3,Non,11.0,1,Occasionnel,7
1563,38,6077,Marié(e),Ressources Humaines,Ressources Humaines,10,6,3,3,3,3,3,3,3,Non,11.0,0,Frequent,2
1564,35,2450,Célibataire,Consulting,Consultant,3,3,0,4,2,1,2,3,3,Non,19.0,0,Occasionnel,2
1568,30,9250,Marié(e),Commercial,Cadre Commercial,9,4,2,3,3,2,2,3,3,Non,12.0,1,Occasionnel,3
1569,35,2074,Divorcé(e),Consulting,Consultant,1,1,0,1,3,1,4,3,3,Oui,12.0,1,Occasionnel,0
1572,53,10169,Marié(e),Consulting,Tech Lead,34,33,7,3,2,4,2,3,3,Non,16.0,1,Occasionnel,9
1573,38,4855,Marié(e),Consulting,Tech Lead,7,5,2,3,3,2,1,3,3,Non,11.0,2,Occasionnel,4
1574,32,4087,Marié(e),Consulting,Assistant de Direction,9,6,5,4,3,1,2,2,3,Non,14.0,1,Aucun,2
1576,48,2367,Marié(e),Consulting,Assistant de Direction,10,8,2,3,3,1,4,2,3,Non,12.0,1,Occasionnel,6
1577,34,2972,Célibataire,Consulting,Assistant de Direction,1,1,0,1,3,4,3,1,3,Non,13.0,0,Occasionnel,0
1578,55,19586,Marié(e),Commercial,Senior Manager,36,36,6,3,2,4,3,3,4,Non,21.0,1,Occasionnel,13
1580,34,5484,Marié(e),Consulting,Assistant de Direction,9,2,2,2,3,4,2,2,3,Non,17.0,1,Occasionnel,1
1581,26,2061,Marié(e),Consulting,Assistant de Direction,1,1,0,1,3,4,1,3,4,Non,21.0,0,Occasionnel,0
1582,38,9924,Marié(e),Commercial,Cadre Commercial,10,9,8,3,3,2,4,3,3,Non,11.0,1,Occasionnel,7
1583,38,4198,Célibataire,Commercial,Cadre Commercial,8,3,2,2,3,2,2,4,3,Non,12.0,0,Occasionnel,2
1585,36,6815,Célibataire,Commercial,Cadre Commercial,15,1,0,2,3,3,1,3,3,Non,13.0,0,Occasionnel,0
1586,29,4723,Célibataire,Consulting,Consultant,10,10,9,2,3,1,4,3,3,Oui,18.0,0,Occasionnel,5
1587,35,6142,Célibataire,Consulting,Manager,10,5,2,1,3,3,3,3,3,Oui,16.0,0,Occasionnel,4
1588,39,8237,Marié(e),Commercial,Cadre Commercial,11,7,6,4,4,3,1,3,3,Non,11.0,1,Occasionnel,6
1590,29,8853,Divorcé(e),Consulting,Manager,6,6,4,1,3,4,4,4,3,Non,19.0,1,Frequent,3
1591,50,19331,Marié(e),Commercial,Senior Manager,27,1,0,3,3,3,3,3,3,Oui,16.0,1,Occasionnel,0
1592,23,2073,Marié(e),Consulting,Assistant de Direction,4,2,2,4,4,3,4,3,3,Non,16.0,1,Occasionnel,2
1594,36,5562,Marié(e),Consulting,Consultant,9,3,2,1,4,1,4,3,3,Oui,13.0,1,Frequent,2
1595,42,19613,Célibataire,Consulting,Senior Manager,24,1,0,4,2,4,4,3,4,Non,22.0,0,Occasionnel,1
1596,35,3407,Marié(e),Consulting,Consultant,10,10,9,2,4,3,4,2,3,Non,17.0,2,Occasionnel,8
1597,34,5063,Marié(e),Consulting,Manager,8,8,2,4,2,3,2,2,3,Non,14.0,1,Frequent,7
1598,40,4639,Marié(e),Commercial,Cadre Commercial,5,5,4,4,3,1,3,3,3,Non,15.0,1,Occasionnel,2
1599,43,4876,Divorcé(e),Consulting,Consultant,8,6,4,4,4,2,3,3,3,Non,12.0,1,Occasionnel,2
1601,35,2690,Marié(e),Consulting,Consultant,1,1,0,3,2,4,4,2,3,Non,18.0,1,Occasionnel,1
1602,46,17567,Célibataire,Commercial,Senior Manager,27,26,0,4,4,1,2,1,3,Non,15.0,0,Occasionnel,12
1604,28,2408,Marié(e),Consulting,Consultant,1,1,1,3,3,2,3,3,3,Oui,17.0,3,Occasionnel,0
1605,22,2814,Marié(e),Consulting,Assistant de Direction,4,4,2,2,2,3,2,2,3,Oui,14.0,0,Aucun,3
1606,50,11245,Marié(e),Consulting,Manager,32,30,8,2,3,3,3,3,3,Oui,15.0,1,Frequent,13
1607,32,3312,Marié(e),Consulting,Assistant de Direction,6,3,2,2,4,4,4,3,3,Non,17.0,2,Occasionnel,2
1608,44,19049,Divorcé(e),Consulting,Directeur Technique,23,22,7,2,3,4,4,2,3,Oui,14.0,1,Occasionnel,10
1609,30,2141,Marié(e),Consulting,Assistant de Direction,6,6,4,2,2,2,2,2,3,Non,12.0,1,Occasionnel,1
1611,45,5769,Célibataire,Consulting,Consultant,10,10,7,3,1,1,1,3,3,Oui,14.0,0,Occasionnel,4
1612,45,4385,Marié(e),Commercial,Cadre Commercial,10,10,7,1,2,1,1,3,3,Non,15.0,1,Aucun,5
1613,31,5332,Célibataire,Commercial,Cadre Commercial,10,5,2,4,3,1,4,3,3,Non,13.0,0,Frequent,3
1614,36,4663,Marié(e),Consulting,Tech Lead,7,3,2,3,3,3,2,3,3,Oui,12.0,2,Occasionnel,1
1615,34,4724,Divorcé(e),Consulting,Tech Lead,9,9,7,3,4,4,1,3,3,Non,13.0,1,Frequent,2
1617,49,3211,Marié(e),Consulting,Consultant,10,9,6,3,3,1,4,2,3,Non,14.0,1,Occasionnel,4
1618,39,5377,Marié(e),Consulting,Tech Lead,10,7,7,2,3,1,4,3,3,Non,13.0,3,Occasionnel,7
1619,27,4066,Divorcé(e),Consulting,Consultant,7,7,7,4,2,1,1,3,3,Non,11.0,2,Occasionnel,7
1621,35,5208,Marié(e),Consulting,Assistant de Direction,16,16,15,2,4,1,4,3,3,Non,11.0,0,Occasionnel,10
1622,28,4877,Divorcé(e),Consulting,Tech Lead,6,5,3,2,1,1,2,2,4,Non,21.0,1,Occasionnel,0
1623,21,3117,Célibataire,Consulting,Assistant de Direction,3,2,2,3,3,4,3,3,3,Non,18.0,0,Occasionnel,2
1624,18,1569,Célibataire,Commercial,Représentant Commercial,0,0,0,2,3,4,3,4,3,Oui,12.0,0,Frequent,0
1625,47,19658,Marié(e),Ressources Humaines,Senior Manager,27,5,2,4,3,3,3,3,3,Non,11.0,1,Occasionnel,0
1627,39,3069,Divorcé(e),Consulting,Consultant,11,10,8,3,2,3,4,3,3,Non,15.0,1,Occasionnel,7
1628,40,10435,Marié(e),Consulting,Tech Lead,18,18,15,1,2,3,4,3,3,Non,13.0,2,Occasionnel,12
1630,35,4148,Marié(e),Consulting,Manager,15,14,11,3,3,3,4,3,3,Non,12.0,1,Aucun,9
1631,37,5768,Marié(e),Consulting,Tech Lead,9,4,3,3,3,3,1,2,3,Non,17.0,3,Occasionnel,2
1633,39,5042,Célibataire,Consulting,Tech Lead,10,9,2,1,3,3,4,1,3,Non,13.0,0,Frequent,8
1635,45,5770,Divorcé(e),Consulting,Tech Lead,10,10,7,4,2,4,1,3,3,Non,19.0,2,Occasionnel,9
1638,38,7756,Marié(e),Consulting,Tech Lead,10,5,4,4,2,3,4,4,3,Oui,19.0,1,Occasionnel,2
1639,35,10306,Marié(e),Commercial,Cadre Commercial,15,13,12,4,2,1,3,3,3,Non,17.0,0,Occasionnel,0
1640,37,3936,Marié(e),Consulting,Assistant de Direction,8,8,4,2,3,2,1,1,3,Non,11.0,1,Occasionnel,7
1641,40,7945,Célibataire,Consulting,Tech Lead,18,4,2,3,3,4,4,2,3,Oui,15.0,0,Occasionnel,3
1642,44,5743,Marié(e),Ressources Humaines,Ressources Humaines,14,10,7,1,3,4,3,3,3,Oui,11.0,0,Frequent,2
1644,48,15202,Marié(e),Consulting,Senior Manager,23,2,2,3,2,4,2,3,4,Non,25.0,1,Frequent,2
1645,35,5440,Divorcé(e),Commercial,Cadre Commercial,7,2,2,1,1,4,4,2,3,Oui,14.0,2,Occasionnel,2
1646,24,3760,Célibataire,Consulting,Assistant de Direction,6,6,3,1,3,4,3,3,3,Oui,13.0,0,Frequent,3
1647,27,3517,Marié(e),Consulting,Assistant de Direction,5,3,2,2,4,3,1,3,3,Non,17.0,0,Occasionnel,2
1648,27,2580,Célibataire,Consulting,Assistant de Direction,6,4,2,4,3,4,3,2,3,Non,13.0,0,Frequent,2
1649,40,2166,Célibataire,Consulting,Consultant,10,4,2,1,3,1,2,1,3,Oui,14.0,0,Occasionnel,3
1650,29,5869,Célibataire,Commercial,Cadre Commercial,8,5,2,3,2,3,3,3,3,Non,11.0,0,Occasionnel,4
1651,36,8008,Marié(e),Consulting,Manager,9,3,2,2,3,1,3,3,3,Non,12.0,2,Occasionnel,2
1653,25,5206,Divorcé(e),Consulting,Tech Lead,7,7,7,4,4,3,3,3,3,Non,17.0,2,Frequent,7
1654,39,5295,Marié(e),Consulting,Tech Lead,7,5,4,4,3,2,3,3,4,Non,21.0,0,Occasionnel,0
1655,49,16413,Marié(e),Consulting,Directeur Technique,27,4,2,1,3,2,2,3,3,Non,16.0,2,Occasionnel,2
1656,50,13269,Divorcé(e),Consulting,Directeur Technique,19,14,11,4,2,1,3,3,3,Non,15.0,3,Occasionnel,11
1657,20,2783,Célibataire,Commercial,Représentant Commercial,2,2,2,3,3,3,1,3,3,Non,19.0,0,Occasionnel,2
1658,34,5433,Divorcé(e),Consulting,Assistant de Direction,11,11,8,4,3,2,3,3,3,Non,12.0,1,Occasionnel,9
1659,36,2013,Célibataire,Consulting,Consultant,15,4,3,1,3,2,3,3,3,Non,11.0,0,Occasionnel,3
1661,49,13966,Marié(e),Consulting,Manager,30,15,11,3,2,3,2,3,3,Oui,19.0,1,Occasionnel,12
1662,36,4374,Marié(e),Consulting,Tech Lead,4,3,2,4,2,3,3,3,3,Non,15.0,0,Aucun,2
1664,36,6842,Divorcé(e),Consulting,Manager,13,5,4,4,4,1,1,3,4,Non,20.0,1,Occasionnel,4
1665,54,17426,Marié(e),Consulting,Senior Manager,36,10,8,2,3,3,3,3,4,Non,25.0,1,Occasionnel,7
1666,43,17603,Marié(e),Consulting,Directeur Technique,14,14,10,3,2,3,1,3,4,Non,24.0,1,Occasionnel,11
1667,35,4581,Célibataire,Commercial,Cadre Commercial,13,11,9,4,3,4,1,4,4,Oui,24.0,0,Frequent,7
1668,38,4735,Marié(e),Consulting,Assistant de Direction,19,13,11,4,3,4,4,4,3,Non,15.0,2,Frequent,9
1669,29,4187,Divorcé(e),Commercial,Cadre Commercial,10,10,0,1,2,2,2,2,3,Oui,13.0,1,Occasionnel,9
1670,33,5505,Divorcé(e),Commercial,Cadre Commercial,6,6,2,4,3,4,3,3,3,Non,14.0,2,Occasionnel,4
1671,32,5470,Divorcé(e),Consulting,Assistant de Direction,10,9,5,4,3,2,3,2,3,Non,13.0,2,Occasionnel,6
1673,31,5476,Marié(e),Commercial,Cadre Commercial,10,10,0,1,3,4,1,3,3,Non,11.0,2,Occasionnel,2
1674,49,2587,Divorcé(e),Consulting,Consultant,17,2,2,4,3,1,2,2,3,Oui,16.0,1,Occasionnel,2
1675,38,2440,Célibataire,Consulting,Consultant,4,4,3,4,2,2,2,3,4,Non,22.0,0,Frequent,3
1676,47,15972,Divorcé(e),Commercial,Senior Manager,29,3,2,2,4,2,3,3,3,Non,14.0,3,Occasionnel,2
1677,49,15379,Célibataire,Consulting,Senior Manager,23,8,7,3,3,3,1,3,3,Non,14.0,0,Occasionnel,0
1678,41,7082,Célibataire,Commercial,Cadre Commercial,21,2,0,4,3,3,4,3,3,Oui,16.0,0,Occasionnel,2
1680,20,2728,Célibataire,Commercial,Représentant Commercial,2,2,2,4,3,1,1,3,3,Non,11.0,0,Occasionnel,2
1681,33,5368,Divorcé(e),Commercial,Cadre Commercial,7,6,5,3,3,4,3,3,4,Oui,25.0,1,Aucun,2
1682,36,5347,Marié(e),Consulting,Manager,10,3,2,1,3,3,2,2,3,Non,14.0,2,Occasionnel,2
1683,44,3195,Divorcé(e),Ressources Humaines,Ressources Humaines,8,2,2,3,3,4,1,3,3,Oui,18.0,3,Occasionnel,2
1684,23,3989,Célibataire,Consulting,Consultant,5,5,4,4,2,3,1,3,3,Oui,11.0,0,Occasionnel,2
1687,38,3306,Marié(e),Consulting,Consultant,7,0,0,4,3,3,4,2,3,Non,19.0,1,Occasionnel,0
1689,53,7005,Marié(e),Consulting,Manager,11,4,3,2,4,4,3,3,3,Non,15.0,0,Occasionnel,2
1691,48,2655,Marié(e),Commercial,Représentant Commercial,19,9,7,4,3,3,3,3,3,Oui,11.0,2,Frequent,7
1692,32,1393,Célibataire,Consulting,Consultant,1,1,0,4,3,2,1,3,3,Non,12.0,0,Occasionnel,0
1693,26,2570,Célibataire,Consulting,Consultant,7,7,7,4,3,4,3,3,4,Non,20.0,0,Aucun,7
1694,55,3537,Divorcé(e),Consulting,Assistant de Direction,8,4,2,1,2,2,4,3,3,Non,12.0,1,Occasionnel,2
1696,34,3986,Marié(e),Consulting,Consultant,15,15,10,2,2,4,3,4,3,Non,14.0,1,Occasionnel,13
1697,60,10883,Divorcé(e),Consulting,Manager,19,1,0,3,1,4,3,4,4,Non,20.0,1,Occasionnel,0
1698,33,2028,Marié(e),Consulting,Consultant,14,14,11,2,4,2,4,3,3,Non,18.0,3,Occasionnel,13
1700,37,9525,Divorcé(e),Commercial,Cadre Commercial,6,6,3,3,1,4,3,2,3,Non,14.0,2,Frequent,3
1701,34,2929,Marié(e),Consulting,Assistant de Direction,10,10,9,2,2,4,2,3,3,Non,12.0,0,Occasionnel,7
1702,23,2275,Divorcé(e),Commercial,Représentant Commercial,3,3,2,3,3,4,2,3,4,Oui,21.0,1,Occasionnel,2
1703,44,7879,Marié(e),Consulting,Manager,9,8,7,3,4,4,2,3,3,Oui,19.0,1,Occasionnel,7
1704,35,4930,Célibataire,Consulting,Assistant de Direction,6,5,4,1,2,4,3,4,3,Oui,14.0,0,Frequent,4
1706,43,7847,Marié(e),Commercial,Cadre Commercial,10,10,9,4,3,4,1,3,3,Oui,17.0,1,Occasionnel,8
1707,24,4401,Marié(e),Consulting,Assistant de Direction,5,5,3,3,4,3,4,3,3,Non,16.0,1,Occasionnel,4
1708,41,9241,Célibataire,Commercial,Cadre Commercial,10,10,8,4,3,3,2,3,3,Non,12.0,0,Occasionnel,7
1709,29,2974,Marié(e),Consulting,Consultant,9,5,3,4,3,3,3,3,3,Non,17.0,1,Occasionnel,2
1710,36,4502,Célibataire,Commercial,Représentant Commercial,17,13,7,3,3,4,3,2,3,Non,15.0,0,Occasionnel,7
1712,45,10748,Marié(e),Consulting,Manager,25,23,15,3,2,3,4,2,4,Non,23.0,1,Aucun,4
1714,24,1555,Marié(e),Ressources Humaines,Ressources Humaines,1,1,0,4,1,3,3,3,3,Non,11.0,1,Occasionnel,0
1716,47,12936,Marié(e),Commercial,Cadre Commercial,25,23,5,3,1,3,3,1,3,Non,11.0,0,Frequent,10
1718,26,2305,Marié(e),Consulting,Consultant,3,3,2,4,1,3,3,4,3,Non,15.0,3,Occasionnel,2
1719,45,16704,Célibataire,Consulting,Directeur Technique,21,21,6,4,2,2,3,3,3,Non,11.0,0,Occasionnel,6
1720,32,3433,Marié(e),Consulting,Assistant de Direction,10,5,2,1,3,3,1,2,3,Non,13.0,1,Frequent,3
1721,31,3477,Marié(e),Consulting,Consultant,6,5,2,2,3,3,4,4,3,Non,14.0,1,Occasionnel,3
1722,41,6430,Marié(e),Ressources Humaines,Ressources Humaines,10,3,2,3,1,2,2,3,3,Non,19.0,1,Aucun,2
1724,40,6516,Marié(e),Consulting,Tech Lead,18,1,0,2,3,1,2,3,3,Oui,16.0,1,Occasionnel,0
1725,24,3907,Divorcé(e),Consulting,Consultant,6,6,2,2,3,1,2,4,3,Non,13.0,3,Occasionnel,2
1727,46,5562,Célibataire,Consulting,Manager,19,10,7,3,3,2,4,3,3,Non,14.0,0,Occasionnel,9
1728,35,6883,Marié(e),Consulting,Tech Lead,17,7,7,4,3,3,2,3,3,Non,16.0,1,Occasionnel,7
1729,30,2862,Marié(e),Consulting,Assistant de Direction,10,10,0,2,3,4,2,2,3,Non,12.0,1,Occasionnel,8
1731,47,4978,Marié(e),Commercial,Cadre Commercial,4,1,0,3,3,2,4,1,3,Non,11.0,1,Aucun,0
1732,46,10368,Divorcé(e),Commercial,Cadre Commercial,13,10,6,3,3,4,2,2,3,Oui,12.0,1,Occasionnel,3
1733,36,6134,Divorcé(e),Commercial,Cadre Commercial,16,2,2,2,2,1,2,3,3,Oui,13.0,3,Occasionnel,2
1734,32,6735,Célibataire,Commercial,Cadre Commercial,10,0,0,1,1,2,2,3,3,Non,15.0,0,Occasionnel,0
1735,23,3295,Célibataire,Consulting,Consultant,3,3,2,3,3,2,3,1,3,Non,13.0,0,Occasionnel,2
1736,31,5238,Célibataire,Consulting,Tech Lead,9,5,4,4,3,4,4,2,4,Non,20.0,0,Frequent,4
1737,39,6472,Marié(e),Consulting,Consultant,9,9,8,4,3,4,4,3,3,Oui,15.0,1,Aucun,8
1739,32,9610,Marié(e),Commercial,Cadre Commercial,10,4,3,4,1,3,3,1,3,Non,13.0,1,Occasionnel,2
1740,40,19833,Célibataire,Commercial,Senior Manager,21,21,8,2,3,2,2,2,3,Non,14.0,0,Occasionnel,8
1744,45,9756,Marié(e),Ressources Humaines,Ressources Humaines,9,5,0,3,1,3,3,4,4,Non,21.0,2,Occasionnel,3
1745,30,4968,Célibataire,Consulting,Assistant de Direction,10,9,7,4,2,1,4,3,3,Non,16.0,0,Frequent,7
1746,24,2145,Marié(e),Ressources Humaines,Ressources Humaines,3,2,2,1,3,4,4,3,3,Non,14.0,1,Frequent,1
1747,30,2180,Divorcé(e),Ressources Humaines,Ressources Humaines,6,4,2,3,2,4,3,2,3,Non,11.0,1,Frequent,2
1749,31,8346,Marié(e),Commercial,Cadre Commercial,6,5,2,1,3,3,3,3,3,Non,19.0,1,Occasionnel,2
1751,27,3445,Célibataire,Consulting,Assistant de Direction,6,6,2,3,3,4,3,2,3,Non,11.0,0,Occasionnel,4
1752,29,2760,Célibataire,Commercial,Représentant Commercial,2,2,2,2,1,2,3,3,3,Non,13.0,0,Occasionnel,2
1753,29,6294,Célibataire,Consulting,Manager,10,3,2,4,4,3,4,4,3,Oui,12.0,0,Frequent,2
1754,30,7140,Divorcé(e),Commercial,Cadre Commercial,12,7,7,3,2,1,1,3,3,Non,11.0,1,Occasionnel,7
1755,34,2932,Marié(e),Consulting,Assistant de Direction,6,5,0,4,4,4,1,3,3,Oui,14.0,3,Occasionnel,2
1756,33,5147,Célibataire,Commercial,Cadre Commercial,13,11,7,4,3,2,4,2,3,Non,15.0,0,Aucun,7
1757,49,4507,Célibataire,Commercial,Cadre Commercial,8,5,1,4,3,4,3,4,3,Non,12.0,0,Occasionnel,4
1758,33,8564,Célibataire,Commercial,Cadre Commercial,11,0,0,1,3,1,3,2,4,Oui,20.0,0,Occasionnel,0
1760,38,2468,Marié(e),Consulting,Consultant,9,6,1,3,2,2,2,2,3,Non,14.0,1,Frequent,5
1761,31,8161,Marié(e),Commercial,Cadre Commercial,10,1,0,1,3,3,1,3,3,Non,13.0,3,Occasionnel,0
1762,29,2109,Divorcé(e),Consulting,Assistant de Direction,1,1,0,4,2,1,3,3,3,Non,13.0,1,Occasionnel,0
1763,30,5294,Marié(e),Consulting,Manager,10,7,0,3,4,3,3,3,3,Non,16.0,1,Occasionnel,7
1764,32,2718,Célibataire,Consulting,Assistant de Direction,12,7,7,2,3,2,2,3,3,Non,14.0,0,Aucun,7
1766,38,5811,Marié(e),Consulting,Manager,15,1,0,2,1,4,3,3,3,Oui,16.0,1,Occasionnel,0
1767,43,2437,Marié(e),Consulting,Assistant de Direction,6,1,0,3,2,3,4,3,3,Oui,16.0,1,Frequent,0
1768,42,2766,Divorcé(e),Consulting,Consultant,7,5,3,2,3,2,2,2,4,Non,22.0,3,Occasionnel,4
1770,55,19038,Marié(e),Consulting,Directeur Technique,34,1,0,3,2,1,2,3,3,Non,12.0,3,Occasionnel,0
1771,33,3055,Divorcé(e),Consulting,Assistant de Direction,11,9,8,4,3,2,4,2,3,Non,15.0,2,Aucun,7
1772,41,2289,Divorcé(e),Consulting,Consultant,5,5,3,3,3,1,2,3,4,Non,20.0,2,Occasionnel,4
1774,34,4001,Divorcé(e),Commercial,Cadre Commercial,15,15,14,4,3,3,3,3,3,Oui,14.0,1,Aucun,7
1775,53,12965,Marié(e),Consulting,Tech Lead,27,3,2,1,2,3,4,2,4,Oui,20.0,3,Aucun,2
1778,43,3539,Célibataire,Ressources Humaines,Ressources Humaines,10,9,7,2,3,4,2,3,3,Non,13.0,0,Occasionnel,8
1779,34,6029,Célibataire,Commercial,Cadre Commercial,6,2,2,4,1,4,1,3,3,Non,12.0,0,Occasionnel,2
1780,21,2679,Célibataire,Commercial,Représentant Commercial,1,1,0,2,3,2,2,3,3,Non,13.0,0,Occasionnel,0
1782,38,3702,Marié(e),Consulting,Consultant,5,5,4,4,2,3,2,3,3,Non,11.0,1,Occasionnel,4
1783,22,2398,Marié(e),Consulting,Consultant,1,1,0,3,3,1,3,3,3,Oui,17.0,0,Occasionnel,0
1784,31,5468,Marié(e),Commercial,Cadre Commercial,13,12,7,1,2,4,1,3,3,Non,14.0,2,Occasionnel,7
1786,51,13116,Marié(e),Consulting,Senior Manager,15,2,2,1,3,3,4,3,3,Non,11.0,0,Occasionnel,2
1787,37,4189,Marié(e),Commercial,Cadre Commercial,5,5,2,2,2,2,1,3,3,Non,14.0,2,Occasionnel,3
1789,46,19328,Divorcé(e),Consulting,Directeur Technique,24,2,1,3,3,4,3,3,3,Oui,17.0,1,Occasionnel,2
1790,36,8321,Marié(e),Consulting,Manager,15,12,8,4,3,1,4,3,3,Oui,13.0,1,Occasionnel,7
1792,44,2342,Divorcé(e),Consulting,Assistant de Direction,6,5,3,3,3,2,3,2,3,Oui,12.0,3,Frequent,3
1794,37,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,19,10,0,3,3,2,3,2,3,Non,13.0,0,Occasionnel,7
1797,35,5813,Célibataire,Commercial,Cadre Commercial,10,10,7,3,3,4,4,3,3,Oui,18.0,0,Occasionnel,7
1798,33,3143,Marié(e),Consulting,Assistant de Direction,14,10,8,4,4,1,2,3,3,Non,19.0,1,Occasionnel,6
1799,28,2044,Marié(e),Consulting,Assistant de Direction,5,5,3,3,3,4,3,4,3,Non,11.0,1,Occasionnel,3
1800,39,13464,Célibataire,Consulting,Directeur Technique,9,4,3,3,3,3,3,3,4,Non,21.0,0,Occasionnel,2
1801,46,7991,Célibataire,Commercial,Cadre Commercial,6,2,2,2,2,2,3,3,3,Non,15.0,0,Aucun,2
1802,40,3377,Marié(e),Consulting,Consultant,7,4,3,3,3,1,4,2,3,Non,17.0,1,Occasionnel,2
1803,42,5538,Marié(e),Consulting,Manager,10,0,0,2,4,1,3,2,3,Non,18.0,2,Occasionnel,0
1804,35,5762,Divorcé(e),Consulting,Tech Lead,15,7,7,2,3,4,3,3,3,Non,14.0,1,Aucun,7
1805,38,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,13,11,10,1,3,2,4,3,3,Non,13.0,3,Aucun,8
1807,34,5346,Marié(e),Consulting,Consultant,11,7,1,4,3,1,3,2,3,Non,17.0,1,Frequent,7
1809,37,4213,Célibataire,Consulting,Tech Lead,10,10,3,4,3,1,2,1,3,Non,15.0,0,Occasionnel,8
1812,39,4127,Divorcé(e),Commercial,Cadre Commercial,7,2,1,3,3,4,4,3,3,Non,18.0,1,Frequent,2
1813,43,2438,Célibataire,Consulting,Assistant de Direction,7,3,2,1,3,3,3,2,3,Non,13.0,0,Aucun,2
1814,41,6870,Célibataire,Consulting,Manager,11,3,2,2,4,2,1,1,3,Non,12.0,0,Occasionnel,2
1815,41,10447,Divorcé(e),Commercial,Cadre Commercial,23,22,14,3,3,3,4,4,3,Oui,13.0,1,Occasionnel,5
1816,30,9667,Célibataire,Consulting,Tech Lead,9,7,7,1,3,3,2,3,3,Non,14.0,0,Occasionnel,2
1818,26,2148,Marié(e),Ressources Humaines,Ressources Humaines,6,5,1,4,3,2,3,3,3,Oui,11.0,0,Occasionnel,4
1821,46,8926,Marié(e),Consulting,Manager,13,9,7,4,3,2,4,4,4,Non,22.0,1,Occasionnel,7
1822,40,6513,Divorcé(e),Consulting,Manager,12,5,3,3,3,4,4,3,3,Non,17.0,1,Occasionnel,3
1823,34,6799,Marié(e),Commercial,Cadre Commercial,10,10,8,2,4,3,3,3,4,Non,21.0,2,Occasionnel,8
1824,58,16291,Divorcé(e),Commercial,Senior Manager,37,16,9,2,3,2,4,2,4,Non,22.0,1,Aucun,14
1826,35,2705,Marié(e),Consulting,Consultant,6,5,4,2,1,3,2,4,3,Non,16.0,1,Occasionnel,3
1827,47,10333,Divorcé(e),Consulting,Tech Lead,28,22,11,3,2,2,3,3,3,Oui,12.0,1,Occasionnel,10
1829,40,4448,Divorcé(e),Consulting,Manager,15,7,4,2,3,1,2,3,3,Non,12.0,1,Occasionnel,7
1830,54,6854,Marié(e),Consulting,Assistant de Direction,14,7,1,4,3,4,2,2,3,Non,15.0,1,Occasionnel,7
1833,31,9637,Marié(e),Commercial,Cadre Commercial,9,3,2,1,3,1,4,3,3,Non,14.0,2,Frequent,2
1834,28,3591,Marié(e),Consulting,Assistant de Direction,3,3,2,3,3,1,3,3,4,Non,25.0,1,Occasionnel,2
1835,38,5405,Marié(e),Commercial,Représentant Commercial,20,4,2,2,1,4,1,2,4,Oui,20.0,2,Occasionnel,3
1836,26,4684,Célibataire,Commercial,Cadre Commercial,5,5,3,3,3,4,1,3,3,Non,13.0,0,Occasionnel,2
1837,58,15787,Marié(e),Consulting,Directeur Technique,23,2,2,1,3,3,2,3,3,Oui,14.0,0,Frequent,2
1839,18,1514,Célibataire,Consulting,Assistant de Direction,0,0,0,2,3,3,3,1,3,Non,16.0,0,Aucun,0
1842,31,2956,Marié(e),Ressources Humaines,Ressources Humaines,2,1,0,4,4,1,3,3,3,Non,17.0,0,Occasionnel,0
1844,29,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,2,2,1,2,1,4,3,3,Oui,15.0,3,Occasionnel,0
1845,45,5154,Marié(e),Commercial,Cadre Commercial,10,8,7,3,3,3,2,4,4,Non,22.0,2,Aucun,7
1847,36,6962,Marié(e),Consulting,Assistant de Direction,15,1,0,4,3,2,4,3,4,Oui,22.0,1,Occasionnel,0
1849,43,5675,Marié(e),Commercial,Cadre Commercial,7,7,7,1,3,4,3,3,4,Non,20.0,1,Frequent,7
1850,27,2379,Célibataire,Consulting,Consultant,6,5,4,4,3,4,3,2,3,Oui,14.0,0,Frequent,2
1852,29,3812,Marié(e),Consulting,Consultant,11,11,8,4,3,4,2,4,3,Non,13.0,0,Frequent,10
1853,32,4648,Célibataire,Commercial,Cadre Commercial,4,0,0,4,3,4,3,4,3,Non,13.0,0,Frequent,0
1854,42,2936,Marié(e),Consulting,Assistant de Direction,10,6,3,3,3,3,2,2,4,Non,22.0,2,Aucun,3
1856,47,2105,Célibataire,Consulting,Consultant,7,2,2,2,3,3,3,3,3,Non,12.0,0,Occasionnel,0
1857,46,8578,Divorcé(e),Consulting,Tech Lead,12,9,8,4,3,4,3,2,3,Non,14.0,1,Occasionnel,7
1858,28,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,3,3,2,3,3,4,2,3,3,Non,15.0,1,Aucun,2
